Date,Description,Amount,Type,Category,Month,Balance,Is_Anomaly,User_ID,Year,Month_Name,Transaction_Type
2024-08-18,Swiggy,-11623,Debit,Food,8,-775394,False,U034,2024,August,Expense
2024-08-18,Amazon,-3988,Debit,Shopping,8,-172951,False,U032,2024,August,Expense
2024-08-18,Freelance,62920,Credit,Salary,8,-908867,True,U020,2024,August,Income
2024-08-18,Movie,-3017,Debit,Entertainment,8,-997552,False,U020,2024,August,Expense
2024-08-18,Mall,-16629,Debit,Shopping,8,-680366,False,U034,2024,August,Expense
2024-08-18,Zomato,-11303,Debit,Food,8,-66285,False,U004,2024,August,Expense
2024-08-18,Movie,-17670,Debit,Entertainment,8,-224682,False,U029,2024,August,Expense
2024-08-18,Ola,-10468,Debit,Travel,8,-272318,False,U032,2024,August,Expense
2024-08-18,Mall,-896,Debit,Shopping,8,-194291,False,U032,2024,August,Expense
2024-08-18,Netflix,-6011,Debit,Entertainment,8,-990830,False,U007,2024,August,Expense
2024-08-18,Mall,-19160,Debit,Shopping,8,-233548,False,U004,2024,August,Expense
2024-08-19,Salary,45165,Credit,Salary,8,-191891,False,U028,2024,August,Income
2024-08-19,Flipkart,-3650,Debit,Shopping,8,-605830,False,U002,2024,August,Expense
2024-08-19,Ola,-17567,Debit,Travel,8,-595069,False,U028,2024,August,Expense
2024-08-19,Mall,-19175,Debit,Shopping,8,-1046165,False,U007,2024,August,Expense
2024-08-19,Salary,35200,Credit,Salary,8,-650570,False,U047,2024,August,Income
2024-08-19,Rent,-526,Debit,Rent,8,-342195,False,U001,2024,August,Expense
2024-08-19,Restaurant,-18967,Debit,Food,8,46416,False,U030,2024,August,Expense
2024-08-19,Salary,55882,Credit,Salary,8,-346215,True,U001,2024,August,Income
2024-08-19,Movie,-1439,Debit,Entertainment,8,57406,False,U007,2024,August,Expense
2024-08-19,Zomato,-19813,Debit,Food,8,-1118071,False,U025,2024,August,Expense
2024-08-19,Gym,-7309,Debit,Other,8,6434,False,U007,2024,August,Expense
2024-08-19,Mall,-3928,Debit,Shopping,8,-569640,False,U044,2024,August,Expense
2024-08-19,Freelance,33609,Credit,Salary,8,-606907,False,U033,2024,August,Income
2024-08-19,Electricity Bill,-175,Debit,Bills,8,-865894,False,U001,2024,August,Expense
2024-08-19,Restaurant,-4277,Debit,Food,8,20701,False,U001,2024,August,Expense
2024-08-19,Netflix,-9573,Debit,Entertainment,8,-633514,False,U033,2024,August,Expense
2024-08-19,Internet Bill,-4204,Debit,Bills,8,-360234,False,U011,2024,August,Expense
2024-08-19,Water Bill,-19105,Debit,Bills,8,68228,False,U003,2024,August,Expense
2024-08-19,Amazon,-10632,Debit,Shopping,8,-1235858,False,U029,2024,August,Expense
2024-08-19,Internet Bill,-15080,Debit,Bills,8,-1410704,False,U029,2024,August,Expense
2024-08-19,Amazon,-4087,Debit,Shopping,8,-1467290,False,U029,2024,August,Expense
2024-08-19,Internet Bill,-18180,Debit,Bills,8,-306435,False,U020,2024,August,Expense
2024-08-19,Restaurant,-10544,Debit,Food,8,-1381238,False,U020,2024,August,Expense
2024-08-19,Mall,-11414,Debit,Shopping,8,-225209,False,U031,2024,August,Expense
2024-08-19,Movie,-3901,Debit,Entertainment,8,-1373161,False,U035,2024,August,Expense
2024-08-19,Internet Bill,-6799,Debit,Bills,8,-132129,False,U035,2024,August,Expense
2024-08-19,Rent,-10739,Debit,Rent,8,-733070,False,U008,2024,August,Expense
2024-08-19,Gym,-141,Debit,Other,8,-1422166,False,U008,2024,August,Expense
2024-08-19,Electricity Bill,-7888,Debit,Bills,8,-340408,False,U037,2024,August,Expense
2024-08-19,Amazon,-2946,Debit,Shopping,8,-164715,False,U031,2024,August,Expense
2024-08-19,Freelance,63325,Credit,Salary,8,-583681,True,U006,2024,August,Income
2024-08-19,Zomato,-16814,Debit,Food,8,-730218,False,U026,2024,August,Expense
2024-08-19,Netflix,-17785,Debit,Entertainment,8,-978875,False,U027,2024,August,Expense
2024-08-19,Salary,58817,Credit,Salary,8,-955086,True,U027,2024,August,Income
2024-08-19,Electricity Bill,-12101,Debit,Bills,8,-433667,False,U002,2024,August,Expense
2024-08-19,Zomato,-4381,Debit,Food,8,-495504,False,U050,2024,August,Expense
2024-08-19,Gym,-14176,Debit,Other,8,-671803,False,U045,2024,August,Expense
2024-08-19,Amazon,-6409,Debit,Shopping,8,-848625,False,U034,2024,August,Expense
2024-08-19,Internet Bill,-15725,Debit,Bills,8,-127834,False,U049,2024,August,Expense
2024-08-19,Uber,-3588,Debit,Travel,8,-533232,False,U005,2024,August,Expense
2024-08-19,Restaurant,-9656,Debit,Food,8,-223282,False,U017,2024,August,Expense
2024-08-19,Restaurant,-8013,Debit,Food,8,-89407,False,U019,2024,August,Expense
2024-08-19,Movie,-4888,Debit,Entertainment,8,-290641,False,U018,2024,August,Expense
2024-08-19,Gym,-4291,Debit,Other,8,-1277521,False,U040,2024,August,Expense
2024-08-19,Ola,-17491,Debit,Travel,8,-310520,False,U009,2024,August,Expense
2024-08-19,Netflix,-1247,Debit,Entertainment,8,-237915,False,U009,2024,August,Expense
2024-08-19,Electricity Bill,-7254,Debit,Bills,8,-1091509,False,U017,2024,August,Expense
2024-08-19,Internet Bill,-10760,Debit,Bills,8,-1782906,False,U017,2024,August,Expense
2024-08-19,Amazon,-6170,Debit,Shopping,8,-249373,False,U022,2024,August,Expense
2024-08-19,Flipkart,-16171,Debit,Shopping,8,-153620,False,U040,2024,August,Expense
2024-08-19,Swiggy,-15362,Debit,Food,8,-464163,False,U014,2024,August,Expense
2024-08-19,Gym,-8708,Debit,Other,8,-163009,False,U014,2024,August,Expense
2024-08-19,Rent,-9691,Debit,Rent,8,-508759,False,U004,2024,August,Expense
2024-08-19,Restaurant,-11921,Debit,Food,8,-107278,False,U004,2024,August,Expense
2024-08-19,Netflix,-4424,Debit,Entertainment,8,21148,False,U021,2024,August,Expense
2024-08-19,Ola,-8246,Debit,Travel,8,-265368,False,U016,2024,August,Expense
2024-08-19,Amazon,-5252,Debit,Shopping,8,-2182585,False,U024,2024,August,Expense
2024-08-19,Uber,-1248,Debit,Travel,8,-205424,False,U025,2024,August,Expense
2024-08-19,Movie,-18451,Debit,Entertainment,8,-1023075,False,U025,2024,August,Expense
2024-08-19,Uber,-1055,Debit,Travel,8,-366412,False,U032,2024,August,Expense
2024-08-19,Netflix,-6805,Debit,Entertainment,8,-517086,False,U014,2024,August,Expense
2024-08-19,Movie,-13394,Debit,Entertainment,8,-366890,False,U009,2024,August,Expense
2024-08-19,Electricity Bill,-1111,Debit,Bills,8,-205351,False,U018,2024,August,Expense
2024-08-19,Water Bill,-17234,Debit,Bills,8,-959869,False,U034,2024,August,Expense
2024-08-19,Gym,-16944,Debit,Other,8,-641070,False,U041,2024,August,Expense
2024-08-19,Gym,-10632,Debit,Other,8,-621611,False,U041,2024,August,Expense
2024-08-19,Rent,-18341,Debit,Rent,8,-526692,False,U041,2024,August,Expense
2024-08-19,Gym,-6164,Debit,Other,8,-657129,False,U036,2024,August,Expense
2024-08-19,Amazon,-13022,Debit,Shopping,8,-173404,False,U013,2024,August,Expense
2024-08-19,Netflix,-5443,Debit,Entertainment,8,-688819,False,U036,2024,August,Expense
2024-08-19,Flipkart,-7382,Debit,Shopping,8,-1212326,False,U013,2024,August,Expense
2024-08-19,Restaurant,-5021,Debit,Food,8,-581356,False,U013,2024,August,Expense
2024-08-19,Flipkart,-263,Debit,Shopping,8,-462239,False,U013,2024,August,Expense
2024-08-20,Swiggy,-6282,Debit,Food,8,-500909,False,U044,2024,August,Expense
2024-08-20,Netflix,-10078,Debit,Entertainment,8,-806163,False,U022,2024,August,Expense
2024-08-20,Rent,-17619,Debit,Rent,8,-1025420,False,U035,2024,August,Expense
2024-08-20,Flipkart,-1238,Debit,Shopping,8,-1374345,False,U035,2024,August,Expense
2024-08-20,Uber,-13034,Debit,Travel,8,-353496,False,U009,2024,August,Expense
2024-08-20,Salary,72726,Credit,Salary,8,-371613,True,U047,2024,August,Income
2024-08-20,Uber,-19111,Debit,Travel,8,-471125,False,U044,2024,August,Expense
2024-08-20,Amazon,-13682,Debit,Shopping,8,-122503,False,U030,2024,August,Expense
2024-08-20,Netflix,-7199,Debit,Entertainment,8,-387241,False,U014,2024,August,Expense
2024-08-20,Electricity Bill,-2766,Debit,Bills,8,-413953,False,U014,2024,August,Expense
2024-08-20,Flipkart,-10253,Debit,Shopping,8,-207962,False,U032,2024,August,Expense
2024-08-20,Water Bill,-3801,Debit,Bills,8,58416,False,U050,2024,August,Expense
2024-08-20,Zomato,-4858,Debit,Food,8,-175338,False,U009,2024,August,Expense
2024-08-20,Water Bill,-5039,Debit,Bills,8,-262483,False,U022,2024,August,Expense
2024-08-20,Swiggy,-9243,Debit,Food,8,-318477,False,U044,2024,August,Expense
2024-08-20,Zomato,-4053,Debit,Food,8,134636,False,U010,2024,August,Expense
2024-08-20,Netflix,-2051,Debit,Entertainment,8,-117341,False,U008,2024,August,Expense
2024-08-20,Movie,-4592,Debit,Entertainment,8,23298,False,U002,2024,August,Expense
2024-08-20,Amazon,-15450,Debit,Shopping,8,-482328,False,U002,2024,August,Expense
2024-08-20,Ola,-18168,Debit,Travel,8,-387340,False,U047,2024,August,Expense
2024-08-20,Internet Bill,-12202,Debit,Bills,8,-609385,False,U047,2024,August,Expense
2024-08-20,Water Bill,-18196,Debit,Bills,8,-387818,False,U043,2024,August,Expense
2024-08-20,Gym,-15334,Debit,Other,8,-330319,False,U039,2024,August,Expense
2024-08-20,Zomato,-17500,Debit,Food,8,-760305,False,U049,2024,August,Expense
2024-08-20,Electricity Bill,-11211,Debit,Bills,8,-895181,False,U034,2024,August,Expense
2024-08-20,Restaurant,-5511,Debit,Food,8,-404751,False,U009,2024,August,Expense
2024-08-20,Internet Bill,-1640,Debit,Bills,8,-320609,False,U040,2024,August,Expense
2024-08-20,Uber,-19561,Debit,Travel,8,-265492,False,U039,2024,August,Expense
2024-08-20,Freelance,60026,Credit,Salary,8,-477135,True,U038,2024,August,Income
2024-08-20,Freelance,36843,Credit,Salary,8,-178104,False,U040,2024,August,Income
2024-08-20,Internet Bill,-11721,Debit,Bills,8,-636784,False,U010,2024,August,Expense
2024-08-20,Electricity Bill,-7384,Debit,Bills,8,219271,False,U010,2024,August,Expense
2024-08-20,Electricity Bill,-6163,Debit,Bills,8,92288,False,U009,2024,August,Expense
2024-08-20,Movie,-10173,Debit,Entertainment,8,-953856,False,U040,2024,August,Expense
2024-08-20,Flipkart,-6490,Debit,Shopping,8,-167722,False,U008,2024,August,Expense
2024-08-20,Freelance,43774,Credit,Salary,8,-646073,False,U050,2024,August,Income
2024-08-20,Uber,-19585,Debit,Travel,8,-591865,False,U041,2024,August,Expense
2024-08-20,Internet Bill,-875,Debit,Bills,8,-1210638,False,U017,2024,August,Expense
2024-08-20,Rent,-1297,Debit,Rent,8,-234212,False,U031,2024,August,Expense
2024-08-20,Restaurant,-8629,Debit,Food,8,-252115,False,U031,2024,August,Expense
2024-08-20,Flipkart,-9065,Debit,Shopping,8,-1459426,False,U017,2024,August,Expense
2024-08-20,Rent,-5207,Debit,Rent,8,51241,False,U027,2024,August,Expense
2024-08-20,Mall,-4273,Debit,Shopping,8,-62433,False,U027,2024,August,Expense
2024-08-20,Uber,-14323,Debit,Travel,8,-639429,False,U027,2024,August,Expense
2024-08-20,Restaurant,-14446,Debit,Food,8,-210410,False,U004,2024,August,Expense
2024-08-20,Rent,-16777,Debit,Rent,8,-650107,False,U037,2024,August,Expense
2024-08-20,Zomato,-15004,Debit,Food,8,-592506,False,U033,2024,August,Expense
2024-08-20,Salary,40936,Credit,Salary,8,-2270277,False,U024,2024,August,Income
2024-08-20,Rent,-12292,Debit,Rent,8,-370328,False,U023,2024,August,Expense
2024-08-20,Zomato,-17975,Debit,Food,8,-466088,False,U046,2024,August,Expense
2024-08-20,Salary,77323,Credit,Salary,8,76124,True,U011,2024,August,Income
2024-08-20,Netflix,-3933,Debit,Entertainment,8,22329,False,U028,2024,August,Expense
2024-08-20,Ola,-12398,Debit,Travel,8,-1499583,False,U005,2024,August,Expense
2024-08-20,Freelance,61767,Credit,Salary,8,-220784,True,U005,2024,August,Income
2024-08-20,Flipkart,-3506,Debit,Shopping,8,-806671,False,U021,2024,August,Expense
2024-08-20,Netflix,-6431,Debit,Entertainment,8,-933291,False,U001,2024,August,Expense
2024-08-20,Rent,-7590,Debit,Rent,8,-1428853,False,U037,2024,August,Expense
2024-08-20,Freelance,59889,Credit,Salary,8,-740327,True,U033,2024,August,Income
2024-08-20,Salary,67140,Credit,Salary,8,-182968,True,U018,2024,August,Income
2024-08-20,Freelance,33763,Credit,Salary,8,-110988,False,U018,2024,August,Income
2024-08-20,Electricity Bill,-19607,Debit,Bills,8,-2285229,False,U020,2024,August,Expense
2024-08-20,Uber,-5409,Debit,Travel,8,-287081,False,U036,2024,August,Expense
2024-08-20,Internet Bill,-2263,Debit,Bills,8,-954599,False,U020,2024,August,Expense
2024-08-20,Salary,71822,Credit,Salary,8,-1347395,True,U020,2024,August,Income
2024-08-20,Gym,-6766,Debit,Other,8,-45768,False,U003,2024,August,Expense
2024-08-20,Salary,47918,Credit,Salary,8,30889,False,U003,2024,August,Income
2024-08-21,Restaurant,-10257,Debit,Food,8,-713760,False,U037,2024,August,Expense
2024-08-21,Rent,-16893,Debit,Rent,8,-554118,False,U041,2024,August,Expense
2024-08-21,Mall,-7981,Debit,Shopping,8,-431881,False,U041,2024,August,Expense
2024-08-21,Uber,-5970,Debit,Travel,8,-369622,False,U043,2024,August,Expense
2024-08-21,Zomato,-5679,Debit,Food,8,-1138679,False,U048,2024,August,Expense
2024-08-21,Movie,-4306,Debit,Entertainment,8,-1259179,False,U048,2024,August,Expense
2024-08-21,Uber,-5500,Debit,Travel,8,-257563,False,U009,2024,August,Expense
2024-08-21,Gym,-5048,Debit,Other,8,-860383,False,U034,2024,August,Expense
2024-08-21,Restaurant,-16982,Debit,Food,8,-1253201,False,U048,2024,August,Expense
2024-08-21,Mall,-4413,Debit,Shopping,8,-215635,False,U022,2024,August,Expense
2024-08-21,Swiggy,-11977,Debit,Food,8,-1465828,False,U015,2024,August,Expense
2024-08-21,Gym,-11309,Debit,Other,8,-201193,False,U009,2024,August,Expense
2024-08-21,Internet Bill,-9749,Debit,Bills,8,-327295,False,U026,2024,August,Expense
2024-08-21,Flipkart,-12396,Debit,Shopping,8,-195146,False,U018,2024,August,Expense
2024-08-21,Flipkart,-688,Debit,Shopping,8,98966,False,U009,2024,August,Expense
2024-08-21,Gym,-12059,Debit,Other,8,-267956,False,U011,2024,August,Expense
2024-08-21,Restaurant,-17946,Debit,Food,8,-544972,False,U013,2024,August,Expense
2024-08-21,Zomato,-6377,Debit,Food,8,-1126774,False,U046,2024,August,Expense
2024-08-21,Electricity Bill,-7013,Debit,Bills,8,-956740,False,U021,2024,August,Expense
2024-08-21,Zomato,-6261,Debit,Food,8,-528543,False,U010,2024,August,Expense
2024-08-21,Salary,79556,Credit,Salary,8,-267455,True,U030,2024,August,Income
2024-08-21,Movie,-324,Debit,Entertainment,8,-581245,False,U040,2024,August,Expense
2024-08-21,Rent,-3981,Debit,Rent,8,206449,False,U003,2024,August,Expense
2024-08-21,Zomato,-355,Debit,Food,8,-173378,False,U012,2024,August,Expense
2024-08-21,Swiggy,-1513,Debit,Food,8,-1124345,False,U045,2024,August,Expense
2024-08-21,Ola,-2874,Debit,Travel,8,-890560,False,U005,2024,August,Expense
2024-08-21,Water Bill,-10484,Debit,Bills,8,-1423168,False,U005,2024,August,Expense
2024-08-21,Mall,-7157,Debit,Shopping,8,-651443,False,U011,2024,August,Expense
2024-08-21,Ola,-19764,Debit,Travel,8,-248654,False,U047,2024,August,Expense
2024-08-21,Flipkart,-8899,Debit,Shopping,8,-244862,False,U016,2024,August,Expense
2024-08-21,Freelance,44588,Credit,Salary,8,-561414,False,U016,2024,August,Income
2024-08-21,Restaurant,-15275,Debit,Food,8,-19158,False,U008,2024,August,Expense
2024-08-21,Ola,-15792,Debit,Travel,8,-577736,False,U036,2024,August,Expense
2024-08-21,Flipkart,-11915,Debit,Shopping,8,-193501,False,U030,2024,August,Expense
2024-08-21,Uber,-10961,Debit,Travel,8,-1284920,False,U007,2024,August,Expense
2024-08-21,Salary,44314,Credit,Salary,8,-321978,False,U026,2024,August,Income
2024-08-21,Ola,-4110,Debit,Travel,8,-474202,False,U044,2024,August,Expense
2024-08-21,Ola,-9053,Debit,Travel,8,-613501,False,U033,2024,August,Expense
2024-08-21,Restaurant,-14004,Debit,Food,8,-2150651,False,U024,2024,August,Expense
2024-08-21,Uber,-19232,Debit,Travel,8,-1107038,False,U017,2024,August,Expense
2024-08-21,Rent,-11742,Debit,Rent,8,-772081,False,U017,2024,August,Expense
2024-08-21,Amazon,-11984,Debit,Shopping,8,82616,False,U004,2024,August,Expense
2024-08-21,Movie,-178,Debit,Entertainment,8,33092,False,U004,2024,August,Expense
2024-08-21,Internet Bill,-11817,Debit,Bills,8,-215741,False,U004,2024,August,Expense
2024-08-21,Electricity Bill,-2030,Debit,Bills,8,-24903,False,U033,2024,August,Expense
2024-08-21,Ola,-7280,Debit,Travel,8,-371023,False,U039,2024,August,Expense
2024-08-21,Mall,-14597,Debit,Shopping,8,-7390,False,U019,2024,August,Expense
2024-08-21,Amazon,-19089,Debit,Shopping,8,-229043,False,U031,2024,August,Expense
2024-08-21,Mall,-11163,Debit,Shopping,8,-276626,False,U038,2024,August,Expense
2024-08-21,Amazon,-7198,Debit,Shopping,8,-863650,False,U038,2024,August,Expense
2024-08-21,Rent,-2735,Debit,Rent,8,-559136,False,U019,2024,August,Expense
2024-08-21,Freelance,48644,Credit,Salary,8,-56182,False,U035,2024,August,Income
2024-08-21,Internet Bill,-13135,Debit,Bills,8,-318969,False,U040,2024,August,Expense
2024-08-21,Salary,77440,Credit,Salary,8,-365879,True,U039,2024,August,Income
2024-08-21,Movie,-17688,Debit,Entertainment,8,-529804,False,U029,2024,August,Expense
2024-08-21,Netflix,-1118,Debit,Entertainment,8,-65975,False,U014,2024,August,Expense
2024-08-21,Mall,-15749,Debit,Shopping,8,-1427784,False,U050,2024,August,Expense
2024-08-21,Water Bill,-14591,Debit,Bills,8,-863326,False,U006,2024,August,Expense
2024-08-21,Swiggy,-15617,Debit,Food,8,-802871,False,U032,2024,August,Expense
2024-08-21,Zomato,-5156,Debit,Food,8,-2037520,False,U024,2024,August,Expense
2024-08-21,Internet Bill,-18221,Debit,Bills,8,-1050782,False,U021,2024,August,Expense
2024-08-21,Zomato,-12908,Debit,Food,8,-429999,False,U044,2024,August,Expense
2024-08-21,Salary,77359,Credit,Salary,8,-322343,True,U044,2024,August,Income
2024-08-21,Uber,-14629,Debit,Travel,8,-862846,False,U026,2024,August,Expense
2024-08-21,Salary,32222,Credit,Salary,8,-204189,False,U032,2024,August,Income
2024-08-21,Rent,-1840,Debit,Rent,8,-545235,False,U029,2024,August,Expense
2024-08-21,Zomato,-14261,Debit,Food,8,115138,False,U001,2024,August,Expense
2024-08-21,Movie,-6744,Debit,Entertainment,8,-257522,False,U032,2024,August,Expense
2024-08-22,Internet Bill,-5398,Debit,Bills,8,-288362,False,U010,2024,August,Expense
2024-08-22,Electricity Bill,-15064,Debit,Bills,8,-729999,False,U036,2024,August,Expense
2024-08-22,Restaurant,-4924,Debit,Food,8,-1204166,False,U008,2024,August,Expense
2024-08-22,Flipkart,-13745,Debit,Shopping,8,-1130089,False,U034,2024,August,Expense
2024-08-22,Restaurant,-16174,Debit,Food,8,-719,False,U018,2024,August,Expense
2024-08-22,Salary,52772,Credit,Salary,8,-329566,True,U017,2024,August,Income
2024-08-22,Salary,77576,Credit,Salary,8,-1452518,True,U008,2024,August,Income
2024-08-22,Electricity Bill,-14721,Debit,Bills,8,-399026,False,U014,2024,August,Expense
2024-08-22,Salary,58392,Credit,Salary,8,-430454,True,U007,2024,August,Income
2024-08-22,Mall,-17968,Debit,Shopping,8,-259019,False,U004,2024,August,Expense
2024-08-22,Salary,63613,Credit,Salary,8,-652027,True,U025,2024,August,Income
2024-08-22,Uber,-12631,Debit,Travel,8,-695857,False,U042,2024,August,Expense
2024-08-22,Zomato,-18054,Debit,Food,8,-416335,False,U017,2024,August,Expense
2024-08-22,Restaurant,-8729,Debit,Food,8,1271,False,U042,2024,August,Expense
2024-08-22,Water Bill,-845,Debit,Bills,8,-814110,False,U016,2024,August,Expense
2024-08-22,Salary,79373,Credit,Salary,8,-679175,True,U023,2024,August,Income
2024-08-22,Rent,-1522,Debit,Rent,8,-1165528,False,U007,2024,August,Expense
2024-08-22,Rent,-11361,Debit,Rent,8,-601800,False,U007,2024,August,Expense
2024-08-22,Swiggy,-3419,Debit,Food,8,-299793,False,U014,2024,August,Expense
2024-08-22,Netflix,-1446,Debit,Entertainment,8,-1261531,False,U010,2024,August,Expense
2024-08-22,Internet Bill,-19682,Debit,Bills,8,48546,False,U003,2024,August,Expense
2024-08-22,Mall,-19217,Debit,Shopping,8,-224137,False,U021,2024,August,Expense
2024-08-22,Swiggy,-2778,Debit,Food,8,-1182585,False,U048,2024,August,Expense
2024-08-22,Freelance,58441,Credit,Salary,8,9350,True,U030,2024,August,Income
2024-08-22,Salary,33296,Credit,Salary,8,-321235,False,U026,2024,August,Income
2024-08-22,Movie,-17162,Debit,Entertainment,8,-515097,False,U002,2024,August,Expense
2024-08-22,Mall,-7336,Debit,Shopping,8,-514833,False,U002,2024,August,Expense
2024-08-22,Movie,-10557,Debit,Entertainment,8,-604015,False,U033,2024,August,Expense
2024-08-22,Movie,-15504,Debit,Entertainment,8,-1101381,False,U027,2024,August,Expense
2024-08-22,Swiggy,-19814,Debit,Food,8,-644110,False,U027,2024,August,Expense
2024-08-22,Flipkart,-3374,Debit,Shopping,8,-240324,False,U031,2024,August,Expense
2024-08-22,Mall,-16369,Debit,Shopping,8,-323847,False,U039,2024,August,Expense
2024-08-22,Salary,66623,Credit,Salary,8,-373065,True,U039,2024,August,Income
2024-08-22,Uber,-1906,Debit,Travel,8,-622612,False,U039,2024,August,Expense
2024-08-22,Gym,-17627,Debit,Other,8,-477112,False,U038,2024,August,Expense
2024-08-22,Mall,-4438,Debit,Shopping,8,-723669,False,U033,2024,August,Expense
2024-08-22,Zomato,-4559,Debit,Food,8,-713432,False,U038,2024,August,Expense
2024-08-22,Restaurant,-10417,Debit,Food,8,-157068,False,U037,2024,August,Expense
2024-08-22,Swiggy,-16640,Debit,Food,8,-1428871,False,U037,2024,August,Expense
2024-08-22,Uber,-9963,Debit,Travel,8,-1774534,False,U020,2024,August,Expense
2024-08-22,Uber,-18962,Debit,Travel,8,-214979,False,U020,2024,August,Expense
2024-08-22,Ola,-14269,Debit,Travel,8,-240959,False,U035,2024,August,Expense
2024-08-22,Zomato,-3519,Debit,Food,8,-82865,False,U029,2024,August,Expense
2024-08-22,Zomato,-10941,Debit,Food,8,-916260,False,U038,2024,August,Expense
2024-08-22,Freelance,49231,Credit,Salary,8,29579,False,U050,2024,August,Income
2024-08-22,Internet Bill,-6159,Debit,Bills,8,-247807,False,U045,2024,August,Expense
2024-08-22,Internet Bill,-10857,Debit,Bills,8,-682660,False,U045,2024,August,Expense
2024-08-22,Restaurant,-9062,Debit,Food,8,-1291832,False,U044,2024,August,Expense
2024-08-22,Electricity Bill,-2125,Debit,Bills,8,-206639,False,U006,2024,August,Expense
2024-08-22,Ola,-12091,Debit,Travel,8,-868974,False,U029,2024,August,Expense
2024-08-22,Amazon,-2358,Debit,Shopping,8,-1380752,False,U029,2024,August,Expense
2024-08-22,Movie,-13287,Debit,Entertainment,8,-1096082,False,U017,2024,August,Expense
2024-08-22,Mall,-14684,Debit,Shopping,8,-714093,False,U031,2024,August,Expense
2024-08-22,Flipkart,-6151,Debit,Shopping,8,23855,False,U047,2024,August,Expense
2024-08-22,Zomato,-4489,Debit,Food,8,-19709,False,U013,2024,August,Expense
2024-08-22,Rent,-6119,Debit,Rent,8,-580915,False,U046,2024,August,Expense
2024-08-22,Internet Bill,-5889,Debit,Bills,8,-599173,True,U047,2024,August,Expense
2024-08-22,Zomato,-2774,Debit,Food,8,-418035,False,U022,2024,August,Expense
2024-08-22,Internet Bill,-1038,Debit,Bills,8,-813998,False,U022,2024,August,Expense
2024-08-22,Electricity Bill,-7891,Debit,Bills,8,-145579,False,U011,2024,August,Expense
2024-08-22,Ola,-11800,Debit,Travel,8,67126,False,U009,2024,August,Expense
2024-08-22,Zomato,-3966,Debit,Food,8,-953228,False,U048,2024,August,Expense
2024-08-22,Netflix,-1745,Debit,Entertainment,8,-422573,False,U009,2024,August,Expense
2024-08-22,Movie,-928,Debit,Entertainment,8,-377167,False,U011,2024,August,Expense
2024-08-23,Netflix,-5959,Debit,Entertainment,8,-685976,False,U020,2024,August,Expense
2024-08-23,Mall,-15775,Debit,Shopping,8,-309553,False,U030,2024,August,Expense
2024-08-23,Freelance,63162,Credit,Salary,8,-485652,True,U036,2024,August,Income
2024-08-23,Restaurant,-11538,Debit,Food,8,-525337,False,U030,2024,August,Expense
2024-08-23,Gym,-1271,Debit,Other,8,-201337,False,U029,2024,August,Expense
2024-08-23,Swiggy,-10495,Debit,Food,8,-344564,False,U050,2024,August,Expense
2024-08-23,Zomato,-18290,Debit,Food,8,-176022,False,U023,2024,August,Expense
2024-08-23,Salary,70951,Credit,Salary,8,-227759,True,U011,2024,August,Income
2024-08-23,Amazon,-6964,Debit,Shopping,8,-824256,False,U026,2024,August,Expense
2024-08-23,Flipkart,-10880,Debit,Shopping,8,-396664,False,U028,2024,August,Expense
2024-08-23,Freelance,51735,Credit,Salary,8,-215606,True,U028,2024,August,Income
2024-08-23,Gym,-2805,Debit,Other,8,-112815,False,U023,2024,August,Expense
2024-08-23,Ola,-3232,Debit,Travel,8,-461259,False,U047,2024,August,Expense
2024-08-23,Mall,-17438,Debit,Shopping,8,-661157,False,U043,2024,August,Expense
2024-08-23,Restaurant,-10993,Debit,Food,8,-97403,False,U023,2024,August,Expense
2024-08-23,Gym,-8952,Debit,Other,8,-727441,False,U028,2024,August,Expense
2024-08-23,Electricity Bill,-13893,Debit,Bills,8,-1395131,False,U020,2024,August,Expense
2024-08-23,Netflix,-16315,Debit,Entertainment,8,-985304,False,U020,2024,August,Expense
2024-08-23,Electricity Bill,-12020,Debit,Bills,8,-283733,False,U028,2024,August,Expense
2024-08-23,Water Bill,-17972,Debit,Bills,8,-327354,False,U036,2024,August,Expense
2024-08-23,Internet Bill,-7663,Debit,Bills,8,-187769,False,U012,2024,August,Expense
2024-08-23,Amazon,-17473,Debit,Shopping,8,-977342,False,U034,2024,August,Expense
2024-08-23,Freelance,63518,Credit,Salary,8,-300193,True,U036,2024,August,Income
2024-08-23,Salary,38142,Credit,Salary,8,-6646,False,U041,2024,August,Income
2024-08-23,Freelance,75852,Credit,Salary,8,-546613,True,U041,2024,August,Income
2024-08-23,Salary,47493,Credit,Salary,8,-849581,False,U022,2024,August,Income
2024-08-23,Netflix,-7432,Debit,Entertainment,8,-186197,False,U009,2024,August,Expense
2024-08-23,Electricity Bill,-2012,Debit,Bills,8,-220728,False,U009,2024,August,Expense
2024-08-23,Mall,-14894,Debit,Shopping,8,-870910,False,U044,2024,August,Expense
2024-08-23,Electricity Bill,-2042,Debit,Bills,8,-545038,False,U044,2024,August,Expense
2024-08-23,Salary,45807,Credit,Salary,8,-448250,False,U044,2024,August,Income
2024-08-23,Swiggy,-17917,Debit,Food,8,-591032,False,U044,2024,August,Expense
2024-08-23,Flipkart,-12789,Debit,Shopping,8,-503588,False,U044,2024,August,Expense
2024-08-23,Movie,-1178,Debit,Entertainment,8,-577823,False,U046,2024,August,Expense
